Timestamp,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temperature_C,Humidity_pct,WindSpeed_ms,WindDirection_deg,SolarRadiation_Wm2,Pressure_mmHg,AQI,AQI_Category
2023-09-01 07:00:00,vishakhapattanam,68.0,173.25,22.775,19.45,28.875,10.55,4.425,0.665,11.65,0.725,1.525,30.625,82.25,1.95,285.75,125.0,745.0,149.3,Moderate
2023-09-02 18:00:00,vishakhapattanam,60.5,110.0,9.375,18.875,17.675,7.075,1.575,0.57,14.0,0.65,1.3,26.25,81.75,4.25,178.75,9.0,743.25,107.6,Moderate
2023-09-04 04:00:00,vishakhapattanam,39.0,73.0,45.45,32.525,54.3,,61.4,0.765,17.275,0.85,1.775,29.7,84.0,1.975,279.25,9.0,736.0,77.2,Satisfactory
2023-09-05 15:00:00,vishakhapattanam,18.5,38.75,10.525,3.35,10.325,0.2,49.875,0.0,10.675,0.0,0.0,33.225,74.5,2.7,143.5,261.25,737.0,63.1,Satisfactory
2023-09-07 02:00:00,vishakhapattanam,36.0,68.25,29.6,17.075,33.775,,10.692,0.0,13.675,0.0,0.0,26.2,89.0,1.775,277.75,9.0,738.75,68.9,Satisfactory
2023-09-08 12:00:00,vishakhapattanam,,,27.45,28.45,37.425,,5.619,0.0,19.525,0.0,0.0,37.7,63.5,3.475,256.5,429.5,739.5,35.6,Good
2023-09-09 23:00:00,vishakhapattanam,39.0,150.0,31.325,19.05,35.6,28.25,17.775,1.835,10.175,4.625,9.025,29.45,83.0,1.65,242.0,9.0,743.5,134.0,Moderate
2023-09-11 10:00:00,vishakhapattanam,53.0,129.0,49.35,31.325,56.8,24.125,7.375,2.165,3.45,2.9,25.85,34.425,73.0,1.675,286.0,275.0,742.0,120.1,Moderate
2023-09-12 20:00:00,vishakhapattanam,14.75,58.75,6.15,17.975,14.55,11.3,6.775,0.0,14.725,2.425,11.55,29.05,82.75,1.6,135.5,9.0,742.0,59.6,Satisfactory
2023-09-14 07:00:00,vishakhapattanam,20.5,66.0,38.225,26.9,45.4,17.35,6.3,0.372,,1.675,17.7,25.95,82.0,4.1,285.0,44.5,742.0,66.7,Satisfactory
2023-09-15 17:00:00,vishakhapattanam,25.75,72.5,12.4,35.425,28.925,12.3,8.925,0.585,19.522,1.75,2.975,30.65,79.0,2.55,216.25,18.75,742.0,73.0,Satisfactory
2023-09-17 04:00:00,vishakhapattanam,33.5,,32.925,23.35,39.2,10.975,10.525,0.0,8.775,2.85,29.45,27.375,87.0,1.85,275.0,9.0,744.0,56.7,Satisfactory
2023-09-18 15:00:00,vishakhapattanam,44.0,102.5,13.6,21.625,22.525,6.077,10.0,0.01,13.175,1.425,3.625,34.3,72.5,2.375,166.75,180.75,741.5,102.6,Moderate
2023-09-20 01:00:00,vishakhapattanam,19.0,44.25,26.85,37.625,41.825,71.15,9.125,0.225,30.517,0.25,0.85,24.725,87.75,1.725,165.0,9.0,742.75,47.0,Good
2023-09-21 23:00:00,vishakhapattanam,51.0,122.0,6.425,24.05,18.025,23.575,16.45,0.978,10.275,3.0,12.975,27.175,86.75,1.525,272.75,9.0,745.0,115.5,Moderate
2023-09-27 08:00:00,vishakhapattanam,41.0,91.0,38.775,36.675,51.0,13.925,4.375,1.265,8.225,1.775,10.25,32.35,82.75,1.325,196.75,171.0,745.0,91.2,Satisfactory
2023-09-28 18:00:00,vishakhapattanam,29.0,91.5,24.75,44.65,43.85,12.9,9.125,1.23,9.675,1.725,3.775,31.425,78.25,1.375,248.0,9.0,743.0,91.7,Satisfactory
2023-09-30 05:00:00,vishakhapattanam,42.5,104.5,33.95,42.75,50.3,11.1,3.75,0.305,92.8,1.9,11.55,26.525,85.0,2.35,280.25,9.0,743.0,104.0,Moderate
2023-10-01 16:00:00,vishakhapattanam,27.75,78.25,20.95,46.475,41.75,9.975,7.325,0.0,,2.725,3.3,26.225,85.0,1.975,280.0,13.25,740.75,78.7,Satisfactory
2023-10-03 02:00:00,vishakhapattanam,49.25,132.75,27.75,47.2,47.675,12.825,5.475,0.752,9.7,1.825,7.075,28.075,80.0,2.225,247.5,9.0,742.0,122.6,Moderate
2023-10-04 13:00:00,vishakhapattanam,54.75,118.25,8.35,39.35,27.75,13.525,5.0,0.52,10.4,1.8,6.5,36.65,63.5,3.275,186.5,351.25,742.5,113.0,Moderate
2023-10-06 00:00:00,vishakhapattanam,87.75,387.0,67.025,71.55,92.55,16.825,7.25,0.515,10.7,6.975,17.525,28.475,77.0,1.025,284.5,8.75,743.75,346.8,Very Poor
2023-10-07 10:00:00,vishakhapattanam,74.25,191.0,8.725,27.05,21.475,23.15,8.825,0.612,19.875,2.45,24.4,35.525,62.75,2.425,153.75,443.5,745.5,161.1,Moderate
2023-10-08 21:00:00,vishakhapattanam,50.5,124.5,24.625,50.55,46.9,12.05,0.6,0.64,10.125,2.575,4.775,30.675,81.25,1.7,257.25,9.0,748.0,117.2,Moderate
2023-10-10 08:00:00,vishakhapattanam,58.417,153.931,13.908,29.628,27.071,20.065,5.341,0.633,,2.396,10.356,33.09,77.167,2.349,183.514,304.708,747.653,136.6,Moderate
2023-10-11 20:00:00,vishakhapattanam,72.75,208.0,55.55,85.9,90.9,20.975,6.7,0.58,11.5,2.7,7.675,30.9,70.75,0.875,281.0,9.0,748.0,172.3,Moderate
2023-10-13 07:00:00,vishakhapattanam,110.0,401.0,116.25,61.35,127.1,13.3,7.625,0.555,9.8,5.375,21.125,31.175,75.5,0.775,250.5,129.5,751.0,364.1,Very Poor
2023-10-14 17:00:00,vishakhapattanam,50.75,126.5,7.375,20.65,17.0,17.35,9.375,0.525,11.65,0.8,4.125,31.8,68.0,2.075,135.0,11.25,748.25,118.5,Moderate
2023-10-16 04:00:00,vishakhapattanam,63.0,213.0,51.075,43.35,64.6,10.15,20.1,0.295,9.675,3.825,10.025,26.6,80.5,0.7,272.0,9.0,748.0,175.6,Moderate
2023-10-17 15:00:00,vishakhapattanam,67.25,164.5,7.45,16.35,14.75,13.225,2.525,0.492,22.625,1.35,2.8,35.0,56.75,2.125,150.0,168.0,748.0,143.6,Moderate
2023-10-19 04:00:00,vishakhapattanam,99.0,347.0,72.275,50.55,85.65,15.775,,1.39,8.675,4.9,16.125,27.3,79.5,0.6,256.25,8.75,748.0,297.0,Poor
2023-10-20 20:00:00,vishakhapattanam,47.0,111.0,9.3,32.1,24.65,13.45,0.9,1.095,12.0,1.05,2.6,31.5,64.5,2.3,134.5,8.0,749.5,108.3,Moderate
2023-10-22 07:00:00,vishakhapattanam,67.75,136.0,9.575,40.2,29.175,10.075,2.3,0.562,22.175,1.325,1.925,29.225,65.5,2.475,286.0,129.0,750.0,126.6,Moderate
2023-10-23 17:00:00,vishakhapattanam,36.0,87.0,17.85,45.525,38.775,7.5,7.25,1.305,12.1,1.325,3.775,32.525,59.5,1.175,272.5,8.0,746.0,87.3,Satisfactory
2023-10-25 04:00:00,vishakhapattanam,72.75,208.25,25.525,61.35,53.375,14.9,4.0,0.96,9.125,2.0,4.375,27.7,76.0,0.5,263.0,8.0,748.25,172.4,Moderate
2023-10-26 15:00:00,vishakhapattanam,51.25,89.5,5.95,10.05,10.175,13.3,4.875,0.695,19.675,1.025,1.875,31.025,74.0,2.575,128.0,130.75,748.0,89.7,Satisfactory
2023-10-28 01:00:00,vishakhapattanam,86.0,187.25,24.425,45.6,44.125,17.225,6.0,1.023,8.975,0.075,0.225,26.85,78.5,0.525,273.5,8.75,748.5,186.8,Moderate
2023-10-29 12:00:00,vishakhapattanam,71.75,140.25,12.525,10.675,16.95,18.2,11.0,0.748,62.025,1.6,2.2,32.65,58.75,3.625,105.5,351.25,749.25,139.8,Moderate
2023-10-30 23:00:00,vishakhapattanam,52.0,111.0,8.975,39.725,28.425,11.125,5.025,0.97,39.5,1.0,1.8,27.725,70.5,0.875,294.0,8.0,750.0,108.3,Moderate
2023-11-01 09:00:00,vishakhapattanam,61.25,124.25,6.775,38.3,25.875,13.05,0.525,0.91,111.354,1.4,1.775,32.2,60.0,3.075,191.5,273.0,751.5,117.5,Moderate
2023-11-02 20:00:00,vishakhapattanam,18.0,56.0,5.675,12.3,11.125,6.225,1.983,0.82,19.6,0.975,2.9,28.775,80.0,2.325,95.0,8.0,750.0,56.9,Satisfactory
2023-11-04 07:00:00,vishakhapattanam,17.25,49.25,67.075,34.775,73.05,12.475,5.075,0.968,30.675,0.95,2.775,25.35,88.25,0.5,217.5,60.25,749.0,49.2,Good
2023-11-05 17:00:00,vishakhapattanam,3.5,18.0,6.95,9.425,10.675,5.075,2.85,0.472,30.3,0.35,0.925,28.55,76.0,1.725,107.5,8.25,749.0,30.3,Good
2023-11-07 04:00:00,vishakhapattanam,35.5,59.5,10.0,13.0,15.075,16.3,3.875,0.635,7.45,0.15,0.375,26.35,83.75,1.0,201.0,9.0,749.75,60.3,Satisfactory
2023-11-08 15:00:00,vishakhapattanam,62.0,127.0,1.7,5.375,0.775,13.325,4.025,0.485,61.95,0.075,0.225,31.15,67.0,2.8,111.0,134.25,748.5,118.8,Moderate
2023-11-10 05:00:00,vishakhapattanam,108.5,400.0,51.625,76.225,82.525,15.15,6.85,0.592,57.517,1.375,3.1,21.775,78.0,0.4,270.25,8.25,751.0,362.9,Very Poor
2023-11-11 16:00:00,vishakhapattanam,84.0,181.0,4.725,20.2,14.575,13.375,3.3,0.73,42.375,1.3,2.975,31.45,61.5,1.325,103.0,59.25,750.0,180.2,Moderate
2023-11-13 02:00:00,vishakhapattanam,122.0,211.75,13.975,29.75,27.175,17.525,5.6,0.795,58.95,1.9,6.925,25.95,73.5,1.575,263.75,8.0,751.0,302.5,Very Poor
2023-11-14 13:00:00,vishakhapattanam,90.0,175.0,6.3,17.35,14.35,14.1,1.5,0.705,40.575,1.625,2.05,31.65,60.0,3.8,100.5,266.0,750.0,200.0,Moderate
2023-11-16 03:00:00,vishakhapattanam,66.0,111.5,9.375,24.825,20.825,15.925,7.275,0.425,18.175,0.325,0.2,25.875,60.5,2.8,234.5,8.0,748.0,120.8,Moderate
2023-11-17 13:00:00,vishakhapattanam,63.0,107.0,7.5,7.7,8.8,10.525,0.45,0.565,79.825,1.15,1.1,31.4,63.0,3.2,102.0,377.0,749.0,110.9,Moderate
2023-11-19 00:00:00,vishakhapattanam,34.75,61.25,10.925,25.1,22.225,9.9,2.6,0.582,28.332,0.3,0.5,26.525,80.0,1.0,286.75,8.0,751.0,62.0,Satisfactory
2023-11-20 11:00:00,vishakhapattanam,31.0,82.5,7.325,27.8,20.725,18.7,9.825,0.648,7.025,1.45,4.5,29.3,63.25,3.525,127.75,180.5,751.25,82.8,Satisfactory
2023-11-21 21:00:00,vishakhapattanam,42.75,78.75,14.275,36.875,31.2,10.775,10.6,1.302,9.3,0.65,3.4,25.575,79.0,0.85,231.75,8.0,751.0,79.2,Satisfactory
2023-11-23 08:00:00,vishakhapattanam,69.0,143.0,9.4,41.225,29.575,12.075,7.2,0.852,8.675,0.35,0.525,27.575,75.75,2.275,229.25,157.0,750.75,130.7,Moderate
2023-11-24 19:00:00,vishakhapattanam,72.0,134.0,7.075,23.7,18.375,15.7,0.9,0.915,31.075,0.825,1.55,27.15,69.75,1.9,109.5,8.0,751.0,140.6,Moderate
2023-11-26 05:00:00,vishakhapattanam,,,9.1,33.175,25.05,15.475,18.475,0.942,16.55,0.2,0.375,,,,,,751.5,47.1,Good
2023-11-27 16:00:00,vishakhapattanam,,,7.5,18.525,15.975,14.975,5.975,0.775,49.425,1.15,1.5,28.5,70.005,3.401,79.012,247.776,750.0,49.4,Good
2023-11-29 03:00:00,vishakhapattanam,,,11.85,29.15,25.125,13.4,6.425,0.79,18.3,0.2,0.55,,,,,,750.0,39.5,Good
2023-11-30 18:00:00,vishakhapattanam,65.0,143.0,16.7,31.7,30.4,14.6,18.8,1.26,13.402,0.0,0.0,26.8,76.0,1.2,106.0,8.0,750.0,129.4,Moderate
2023-12-02 05:00:00,vishakhapattanam,46.794,106.324,8.238,34.076,24.8,9.126,4.1,0.696,24.186,1.4,1.059,24.626,69.706,3.329,214.176,16.824,750.0,105.2,Moderate
2023-12-03 16:00:00,vishakhapattanam,48.188,109.0,6.45,20.55,16.175,10.375,10.575,0.708,21.85,1.55,1.35,28.2,69.0,4.25,112.25,62.25,748.0,106.9,Moderate
2023-12-05 02:00:00,vishakhapattanam,52.75,77.5,8.5,37.75,27.0,20.55,10.925,0.79,15.975,1.875,1.375,22.85,90.0,2.7,119.75,9.0,745.75,88.2,Satisfactory
2023-12-06 13:00:00,vishakhapattanam,16.0,46.0,7.9,34.3,24.65,8.3,8.775,0.61,16.95,1.825,9.025,25.725,88.0,3.25,126.0,149.75,758.25,46.0,Good
2023-12-08 00:00:00,vishakhapattanam,51.0,110.0,21.7,40.225,38.975,9.5,8.35,0.762,1.475,3.375,18.375,23.8,92.0,0.675,205.5,9.0,762.0,107.6,Moderate
2023-12-09 10:00:00,vishakhapattanam,34.5,76.5,10.775,26.0,22.575,4.6,10.725,0.508,13.35,1.975,6.925,29.45,71.75,2.875,110.5,321.25,752.0,77.0,Satisfactory
2023-12-10 21:00:00,vishakhapattanam,47.5,96.75,8.65,37.6,27.025,5.625,10.35,0.802,10.425,2.5,9.975,25.0,74.0,1.1,80.5,8.0,751.0,96.8,Satisfactory
2023-12-12 07:00:00,vishakhapattanam,57.0,107.75,9.775,39.0,28.7,5.275,9.1,0.66,11.525,1.375,7.025,22.675,69.5,1.575,191.0,66.75,751.0,106.1,Moderate
2023-12-13 18:00:00,vishakhapattanam,68.5,127.75,6.325,48.275,30.8,8.525,12.675,0.855,20.775,1.525,6.025,24.125,71.25,1.625,86.0,8.25,750.25,129.0,Moderate
2023-12-15 05:00:00,vishakhapattanam,65.25,118.5,10.1,37.9,28.35,3.3,11.825,0.358,34.9,0.975,1.85,20.55,71.0,1.55,207.25,9.0,752.0,118.3,Moderate
2023-12-16 15:00:00,vishakhapattanam,72.75,132.25,8.675,24.075,19.825,8.35,17.4,0.558,49.125,1.3,2.525,26.3,61.5,2.8,88.0,139.0,750.0,143.1,Moderate
2023-12-18 02:00:00,vishakhapattanam,84.25,143.0,7.425,35.775,25.075,1.85,8.925,0.608,13.95,1.95,12.35,21.225,72.25,1.55,150.0,9.0,751.0,181.0,Moderate
2023-12-19 13:00:00,vishakhapattanam,72.75,166.75,6.375,26.675,19.35,6.275,17.05,0.83,52.75,1.95,4.375,26.9,54.75,3.3,100.75,238.25,751.75,145.1,Moderate
2023-12-20 23:00:00,vishakhapattanam,101.25,229.75,18.45,72.175,53.375,10.25,12.05,1.665,9.1,3.675,13.05,19.75,71.5,0.5,288.5,8.0,752.0,238.1,Poor
2023-12-22 10:00:00,vishakhapattanam,108.75,199.5,15.175,64.2,46.5,8.25,12.975,1.728,14.525,4.175,13.6,27.1,63.75,1.6,140.0,304.0,752.25,262.9,Poor
2023-12-23 21:00:00,vishakhapattanam,105.25,177.0,11.425,63.775,43.175,5.675,4.6,1.598,11.425,3.6,39.05,21.9,76.5,1.05,140.5,8.0,753.0,251.3,Poor
2023-12-25 07:00:00,vishakhapattanam,164.0,561.0,100.125,49.425,107.7,2.375,10.525,1.495,13.625,5.75,16.575,19.425,91.75,0.675,267.5,55.5,754.0,477.3,Severe
2023-12-26 18:00:00,vishakhapattanam,64.5,130.0,10.15,41.775,30.45,6.9,11.15,1.228,29.225,1.8,5.75,24.1,77.75,1.65,89.0,8.0,752.0,120.8,Moderate
2023-12-28 05:00:00,vishakhapattanam,118.0,291.5,79.075,54.125,93.075,0.85,9.1,1.312,29.5,3.75,8.575,18.95,91.0,0.5,262.75,8.0,752.25,293.4,Poor
2023-12-29 15:00:00,vishakhapattanam,80.75,142.25,8.05,31.325,23.175,5.275,9.125,0.695,28.875,1.5,3.1,25.9,72.0,2.2,99.5,124.75,751.0,169.5,Moderate
2023-12-31 02:00:00,vishakhapattanam,99.25,167.75,12.05,51.525,37.2,1.6,10.85,1.032,13.575,1.825,3.425,22.875,80.0,0.825,108.5,8.25,751.0,231.5,Poor
2024-01-01 13:00:00,vishakhapattanam,99.5,163.5,7.575,24.55,19.175,7.85,12.725,0.735,30.125,1.7,3.15,26.275,69.25,2.675,121.0,260.5,751.0,232.4,Poor
2024-01-02 23:00:00,vishakhapattanam,161.5,244.75,11.725,45.175,33.6,0.6,10.825,1.188,12.5,3.175,7.2,21.6,81.0,1.1,187.5,8.0,752.0,332.6,Very Poor
2024-01-04 10:00:00,vishakhapattanam,99.25,170.5,9.6,52.575,35.775,9.225,10.825,2.015,14.95,2.525,4.775,26.225,67.5,1.925,137.25,285.25,752.0,231.5,Poor
2024-01-05 20:00:00,vishakhapattanam,69.5,116.0,10.325,39.1,29.175,9.875,6.875,0.825,16.75,1.8,8.35,22.25,78.0,1.725,90.0,8.0,752.0,132.4,Moderate
2024-01-07 07:00:00,vishakhapattanam,80.25,127.5,9.3,53.575,36.025,7.575,10.675,1.055,46.2,2.1,3.025,19.925,85.75,2.075,212.5,53.0,752.5,167.8,Moderate
2024-01-08 18:00:00,vishakhapattanam,122.0,202.0,6.775,31.025,22.025,9.55,10.325,0.64,14.275,2.575,5.75,23.775,76.0,2.0,89.0,8.0,752.0,302.5,Very Poor
2024-01-10 04:00:00,vishakhapattanam,149.0,236.0,10.3,32.15,25.5,12.325,9.425,0.662,23.875,2.7,6.025,20.25,89.0,0.75,284.0,8.0,751.0,323.1,Very Poor
2024-01-11 15:00:00,vishakhapattanam,110.0,187.0,7.6,25.65,19.8,20.5,16.45,0.64,22.8,2.65,11.65,27.15,65.5,1.55,113.0,98.0,750.0,267.0,Poor
2024-01-13 02:00:00,vishakhapattanam,104.75,194.75,27.35,40.25,43.675,9.2,7.625,0.892,9.925,1.7,3.675,22.65,89.0,0.375,295.0,8.0,751.0,249.7,Poor
2024-01-14 12:00:00,vishakhapattanam,179.5,271.5,15.475,24.825,26.65,18.55,13.825,1.28,20.125,3.7,8.775,27.9,75.75,2.1,136.0,321.25,750.0,346.3,Very Poor
2024-01-15 23:00:00,vishakhapattanam,74.0,147.0,19.2,43.65,38.8,16.35,9.45,1.23,10.3,2.35,7.15,23.8,83.0,1.05,258.5,9.0,750.0,147.2,Moderate
2024-01-17 10:00:00,vishakhapattanam,48.5,86.0,15.675,38.1,33.0,11.7,11.6,1.148,10.475,2.25,27.05,26.975,77.5,3.1,178.5,324.0,750.75,86.3,Satisfactory
2024-01-18 22:00:00,vishakhapattanam,61.75,159.25,60.75,41.325,71.4,17.0,10.475,1.662,10.375,2.95,14.15,21.875,80.5,0.625,271.5,9.0,751.0,140.1,Moderate
2024-01-20 09:00:00,vishakhapattanam,65.0,122.75,57.125,41.075,68.3,14.65,5.675,1.065,9.7,4.85,18.675,27.35,75.5,1.175,162.0,218.0,753.75,117.5,Moderate
2024-01-21 20:00:00,vishakhapattanam,38.0,83.0,36.375,36.45,49.025,12.575,7.1,1.08,8.675,1.7,31.425,23.6,83.0,0.9,248.0,9.0,751.0,83.3,Satisfactory
2024-01-23 06:00:00,vishakhapattanam,112.0,183.0,11.95,35.825,28.825,7.6,10.725,1.122,10.925,3.15,5.55,21.25,86.0,1.95,122.25,9.0,752.0,273.6,Poor
2024-01-24 17:00:00,vishakhapattanam,38.0,69.0,13.45,34.05,29.05,6.8,8.85,0.43,9.4,1.15,2.85,25.4,78.5,2.75,204.0,22.0,749.5,69.6,Satisfactory
2024-01-26 04:00:00,vishakhapattanam,40.917,73.667,8.242,28.883,21.983,11.958,7.5,0.854,18.942,1.85,4.775,22.975,83.5,1.992,103.583,91.917,754.417,74.2,Satisfactory
2024-01-27 14:00:00,vishakhapattanam,80.25,125.5,7.55,12.625,12.825,18.225,11.125,0.8,58.45,1.825,2.75,26.9,69.25,3.7,109.75,252.75,752.0,167.8,Moderate
2024-01-29 01:00:00,vishakhapattanam,83.474,154.566,8.207,33.776,24.586,19.222,11.036,0.552,11.853,2.659,6.993,22.613,74.487,0.637,264.224,48.513,754.0,178.5,Moderate
2024-01-30 15:00:00,vishakhapattanam,44.5,82.25,9.475,15.125,15.75,16.2,8.475,0.08,36.25,0.95,2.6,25.9,72.25,2.65,138.5,198.75,750.0,82.6,Satisfactory
2024-02-01 01:00:00,vishakhapattanam,40.2,148.9,49.19,57.023,70.275,11.016,8.751,0.863,7.293,2.712,11.884,21.209,85.15,0.397,272.19,11.64,752.03,133.3,Moderate
2024-02-02 12:00:00,vishakhapattanam,24.0,47.0,22.0,29.95,33.8,7.95,9.65,0.175,9.1,1.7,12.3,28.4,69.0,4.45,167.5,345.5,751.0,47.0,Good
2024-02-03 22:00:00,vishakhapattanam,30.25,82.75,36.65,42.375,52.35,20.625,10.025,1.125,9.575,2.775,9.9,23.875,88.0,0.5,262.0,8.25,753.0,83.1,Satisfactory
2024-02-05 09:00:00,vishakhapattanam,78.75,174.0,54.075,39.45,64.95,24.7,9.775,0.892,11.075,4.025,20.525,26.65,83.25,0.75,225.75,116.0,754.25,162.9,Moderate
2024-02-06 20:00:00,vishakhapattanam,63.75,115.0,22.15,41.875,40.225,12.1,10.025,0.835,9.6,1.825,6.575,24.925,87.0,1.8,227.25,9.0,752.0,113.4,Moderate
2024-02-08 06:00:00,vishakhapattanam,99.0,221.0,14.525,38.05,31.975,24.675,10.35,0.292,15.7,2.15,4.525,24.725,91.0,0.6,213.5,8.0,751.0,230.7,Poor
2024-02-09 17:00:00,vishakhapattanam,75.75,162.0,8.05,16.725,15.475,12.7,11.6,0.55,58.8,1.625,5.925,26.125,83.25,3.575,88.5,11.0,751.25,153.0,Moderate
2024-02-11 04:00:00,vishakhapattanam,53.0,108.75,10.5,29.7,24.425,11.8,7.35,0.01,11.75,0.95,1.05,23.375,80.0,1.25,181.75,8.0,753.0,106.8,Moderate
2024-02-12 14:00:00,vishakhapattanam,38.0,99.75,11.05,24.875,22.15,11.55,8.35,0.11,36.975,1.2,2.6,29.425,65.75,2.6,110.25,277.0,751.75,99.8,Satisfactory
2024-02-14 01:00:00,vishakhapattanam,40.0,101.0,56.625,73.55,85.175,8.9,8.85,0.66,8.3,1.75,5.75,21.4,85.25,0.3,302.5,8.0,752.0,101.7,Moderate
2024-02-15 12:00:00,vishakhapattanam,50.5,94.75,18.75,16.275,24.85,21.3,9.3,0.475,13.675,2.1,8.175,29.5,67.75,2.175,132.25,367.5,752.75,94.9,Satisfactory
2024-02-16 22:00:00,vishakhapattanam,34.75,70.5,12.75,34.075,28.475,12.95,8.325,0.58,8.125,1.9,9.0,23.875,83.75,0.375,197.75,8.0,753.0,71.1,Satisfactory
2024-02-18 09:00:00,vishakhapattanam,77.25,177.0,38.85,35.725,50.55,18.0,10.85,0.902,7.875,3.725,27.55,28.775,80.0,1.025,203.0,183.25,752.0,157.9,Moderate
2024-02-19 20:00:00,vishakhapattanam,55.5,139.0,41.425,44.75,57.5,13.925,11.275,1.305,7.75,3.875,10.4,25.925,80.0,0.975,269.0,8.0,751.0,126.7,Moderate
2024-02-21 06:00:00,vishakhapattanam,58.25,120.75,23.85,33.925,37.4,13.85,11.325,0.335,9.45,2.05,13.325,22.775,89.0,3.05,286.5,12.25,749.0,114.7,Moderate
2024-02-22 17:00:00,vishakhapattanam,42.0,101.75,13.025,35.25,29.35,15.025,10.575,0.305,48.8,1.05,3.025,27.825,79.25,4.35,216.75,24.0,749.0,102.2,Moderate
2024-02-24 04:00:00,vishakhapattanam,31.25,79.25,15.5,21.625,24.075,15.65,8.05,0.31,10.45,0.4,1.5,25.625,87.0,0.975,237.5,8.0,750.0,79.7,Satisfactory
2024-02-25 14:00:00,vishakhapattanam,29.25,63.25,10.175,16.975,17.3,17.625,9.4,0.292,16.35,0.4,1.225,30.425,67.75,2.725,146.0,262.75,751.0,64.0,Satisfactory
2024-02-27 01:00:00,vishakhapattanam,37.0,84.25,11.225,22.375,21.025,16.45,7.175,0.3,10.425,0.775,2.425,25.1,82.75,1.0,217.75,8.0,753.0,84.6,Satisfactory
2024-02-28 11:00:00,vishakhapattanam,45.0,85.0,8.4,5.6,9.8,29.3,10.375,0.332,39.225,1.025,3.675,31.0,67.0,3.1,96.0,338.0,753.0,85.3,Satisfactory
2024-02-29 22:00:00,vishakhapattanam,40.25,85.25,8.0,19.525,16.85,19.175,10.85,0.462,9.8,1.275,4.925,27.325,81.25,1.225,186.25,8.0,753.0,85.5,Satisfactory
2024-03-02 09:00:00,vishakhapattanam,81.25,190.75,42.175,35.475,53.15,20.325,13.8,0.87,28.325,3.725,35.05,32.325,68.75,1.85,170.25,268.5,753.0,171.1,Moderate
2024-03-03 19:00:00,vishakhapattanam,61.75,163.0,18.475,37.2,34.825,17.275,9.325,0.655,9.325,3.05,4.8,27.575,79.75,2.3,199.25,8.0,750.5,142.6,Moderate
2024-03-05 06:00:00,vishakhapattanam,58.5,121.5,25.675,34.0,38.925,16.9,12.075,0.34,10.15,1.75,20.175,23.75,88.0,1.35,284.25,14.25,752.0,115.2,Moderate
2024-03-06 17:00:00,vishakhapattanam,40.75,78.25,15.675,31.025,29.225,17.975,14.175,0.24,5.925,1.35,3.725,28.85,76.5,2.65,192.25,21.25,749.5,78.7,Satisfactory
2024-03-08 03:00:00,vishakhapattanam,25.25,68.75,15.625,22.75,24.8,19.8,7.2,0.195,14.325,1.2,2.6,26.85,86.0,1.625,206.75,8.0,750.0,69.4,Satisfactory
2024-03-09 14:00:00,vishakhapattanam,36.0,78.0,15.4,6.0,13.55,17.725,3.975,0.192,10.441,0.4,1.125,31.325,73.0,3.1,147.75,215.25,750.25,78.4,Satisfactory
2024-03-11 01:00:00,vishakhapattanam,42.0,148.5,22.425,36.95,37.9,17.7,10.225,0.358,124.067,1.2,3.225,27.125,78.0,1.125,269.5,8.0,752.5,136.0,Moderate
2024-03-12 11:00:00,vishakhapattanam,49.5,150.75,18.45,47.85,40.85,19.075,9.15,0.615,10.9,2.75,11.35,34.3,68.25,4.275,180.75,348.0,752.25,134.5,Moderate
2024-03-13 22:00:00,vishakhapattanam,45.0,116.5,26.4,38.025,41.7,15.8,8.675,0.718,4.35,2.425,6.275,28.85,80.25,2.7,239.75,8.25,751.25,111.9,Moderate
2024-03-15 09:00:00,vishakhapattanam,69.5,162.75,39.15,39.525,52.8,22.675,9.45,0.622,4.7,3.175,11.85,32.225,78.25,1.95,246.0,213.25,752.0,142.4,Moderate
2024-03-16 19:00:00,vishakhapattanam,19.5,70.5,27.975,28.0,37.6,11.95,7.65,0.528,17.875,1.4,14.6,27.85,81.0,1.975,231.0,8.0,752.0,71.1,Satisfactory
2024-03-18 06:00:00,vishakhapattanam,28.0,70.5,40.8,36.175,52.375,20.35,8.725,0.468,17.225,3.025,29.525,25.1,88.0,0.775,279.5,15.75,751.25,71.1,Satisfactory
2024-03-19 17:00:00,vishakhapattanam,45.5,97.75,8.1,3.75,8.575,21.525,12.125,0.202,19.35,0.65,2.475,30.375,73.5,2.375,111.0,20.5,750.5,97.8,Satisfactory
2024-03-21 03:00:00,vishakhapattanam,42.0,96.5,76.8,39.775,83.6,18.375,10.55,0.512,30.55,3.575,13.85,18.825,91.0,0.85,295.25,8.0,751.75,96.6,Satisfactory
2024-03-22 14:00:00,vishakhapattanam,26.25,53.75,9.875,27.5,22.65,14.025,9.725,0.208,12.825,1.35,6.45,31.575,73.0,4.5,170.0,277.5,748.0,54.7,Satisfactory
2024-03-24 01:00:00,vishakhapattanam,22.25,104.0,29.25,35.8,42.875,14.025,6.775,0.395,3.8,1.575,5.1,26.85,87.5,1.65,269.0,8.0,750.0,103.6,Moderate
2024-03-25 11:00:00,vishakhapattanam,24.0,75.5,14.8,27.8,26.8,23.675,12.4,0.368,7.15,1.475,6.475,33.725,66.75,3.475,169.5,373.0,751.75,76.0,Satisfactory
